wind_speed,t2m_c,sshf,net_radiation,e,number,expver,valid_time,oni,oni_3m_mean,oni_lag1,oni_lag3
-0.247422714650302,-1.0260762617457946,-0.6019422988920864,0.4306434889442116,0.25021795090095,0.0,0.0,1997-02-01,-0.36,-0.4499999999999999,-0.5,-0.45
-1.004149475851295,0.4581764202231267,-0.8626041060532128,1.838345504362081,1.325785596085452,0.0,0.0,1997-03-01,-0.1,-0.3199999999999998,-0.36,-0.49
-1.4029661802631666,0.9698462313067496,-1.3783053450131284,1.2423061387463508,0.9793851469777612,0.0,0.0,1997-04-01,0.28,-0.0599999999999998,-0.1,-0.5
-0.3180973471112894,1.4047670410856354,-2.1413543738605267,0.1006010042014124,-0.5456956297210567,0.0,0.0,1997-05-01,0.75,0.3100000000000001,0.28,-0.36
1.3628736587094217,0.921428574226162,-1.152855054489459,-1.0452884354184628,-1.4555402043914485,0.0,0.0,1997-06-01,1.22,0.7500000000000001,0.75,-0.1
2.0697974208044068,0.1430860953110163,0.8245782672654833,-1.802025936227272,-1.8120727818369828,0.0,0.0,1997-07-01,1.6,1.1900000000000002,1.22,0.28
1.7819671908793864,-0.2450785617021244,0.8701651686020027,-0.753299414831593,-1.4772261950796193,0.0,0.0,1997-08-01,1.9,1.5733333333333337,1.6,0.75
0.4202873632347187,-0.2933859419476597,0.8539185484046461,0.273239011996021,0.1055057895319499,0.0,0.0,1997-09-01,2.14,1.88,1.9,1.22
-0.627710068102894,-0.3458078734389638,0.9124428879104016,0.8917874520438922,0.8679506318757026,0.0,0.0,1997-10-01,2.33,2.123333333333333,2.14,1.6
-0.6763946461935904,-0.2535760044923052,1.5059666380643266,0.6808834393725469,1.077429048827171,0.0,0.0,1997-11-01,2.4,2.2900000000000005,2.33,1.9
-0.6132767525503349,-0.6726855667204324,1.201287831393504,0.0686765204230422,0.5640033162778373,0.0,0.0,1997-12-01,2.39,2.373333333333333,2.4,2.14
-0.3060374260349431,-0.4630493032782428,0.4064921425592626,0.5216629682384128,0.1622825566216063,0.0,0.0,1998-01-01,2.24,2.3433333333333333,2.39,2.33
-0.7608267358126034,0.460798558301135,0.1599051849817097,0.9584355953522145,0.8743353254057628,0.0,0.0,1998-02-01,1.93,2.186666666666667,2.24,2.4
-1.367195805390381,1.3424103920539183,-1.1358169055777405,1.9070323035638592,1.1828492440379093,0.0,0.0,1998-03-01,1.44,1.87,1.93,2.39
-1.1931162731285798,2.40886458083371,-1.7176782146466438,1.6900961828162748,0.8523694286194371,0.0,0.0,1998-04-01,0.99,1.4533333333333331,1.44,2.24
-0.1361938887120818,2.533993254975857,-1.683179293112146,0.2979486781088991,-1.081482198293944,0.0,0.0,1998-05-01,0.45,0.96,0.99,1.93
