valid_time,wind_speed,t2m_c,sshf,net_radiation,e,number,expver
2023-06-01 00:00:00,5.7367473,27.115656,-1.615349e+06,5.326151e+07,-0.005050421,0,0001
2023-06-01 06:00:00,5.7447476,27.109663,-1.6148261e+06,5.3244092e+07,-0.005056305,0,0001
2023-07-01 00:00:00,6.6967993,26.396513,-1.3466916e+06,5.253086e+07,-0.0051802895,0,0001
2023-07-01 06:00:00,6.692572,26.394741,-1.3444384e+06,5.2524868e+07,-0.005181331,0,0001
2023-08-01 00:00:00,6.172603,26.176859,-1.3390902e+06,5.3876536e+07,-0.004729679,0,0001
2023-08-01 06:00:00,6.16973,26.177341,-1.3390468e+06,5.3887524e+07,-0.0047260066,0,0001
2023-09-01 00:00:00,5.816353,26.23662,-1.2775098e+06,5.500036e+07,-0.0045065405,0,0001
2023-09-01 06:00:00,5.8015733,26.237206,-1.2770095e+06,5.500941e+07,-0.004504756,0,0001
2023-10-01 00:00:00,4.0428133,26.306803,-1.1915511e+06,5.630379e+07,-0.0038720858,0,0001
2023-10-01 06:00:00,4.042181,26.304806,-1.190833e+06,5.6314668e+07,-0.0038667694,0,0001
2023-11-01 00:00:00,3.9644203,26.059198,-1.1985605e+06,5.559815e+07,-0.00392151,0,0001
2023-11-01 06:00:00,3.9628916,26.057098,-1.1986234e+06,5.559233e+07,-0.0039219554,0,0001
2023-12-01 00:00:00,3.7809656,25.807127,-1.2290895e+06,5.480643e+07,-0.004044071,0,0001
2023-12-01 06:00:00,3.7796085,25.807846,-1.2293455e+06,5.4799828e+07,-0.004045097,0,0001
2024-01-01 00:00:00,3.6126995,25.896242,-1.2917034e+06,5.4860076e+07,-0.004140413,0,0001
2024-01-01 06:00:00,3.6124475,25.90106,-1.2922104e+06,5.4860564e+07,-0.0041411878,0,0001
2024-02-01 00:00:00,3.58146,26.493616,-1.4341915e+06,5.6318236e+07,-0.0040590614,0,0001
2024-02-01 06:00:00,3.5814557,26.498775,-1.4353459e+06,5.633009e+07,-0.0040583936,0,0001
2024-03-01 00:00:00,3.580972,27.092102,-1.6533722e+06,5.7192084e+07,-0.004124389,0,0001
2024-03-01 06:00:00,3.5824347,27.099281,-1.6552681e+06,5.719958e+07,-0.0041249627,0,0001
2024-04-01 00:00:00,3.762352,27.982267,-1.7297625e+06,5.704309e+07,-0.004031688,0,0001
2024-04-01 06:00:00,3.769582,27.98279,-1.7303681e+06,5.7041816e+07,-0.00403093,0,0001
2024-05-01 00:00:00,4.6299615,28.045004,-1.6940162e+06,5.4965668e+07,-0.00467646,0,0001
2024-05-01 06:00:00,4.6393704,28.040041,-1.6937108e+06,5.494822e+07,-0.0046818843,0,0001
2024-06-01 00:00:00,5.7966456,27.429506,-1.5018436e+06,5.318618e+07,-0.0051455596,0,0001
2024-06-01 06:00:00,5.8015633,27.423742,-1.5002838e+06,5.3171856e+07,-0.005149329,0,0001
2024-07-01 00:00:00,6.3867693,26.737871,-1.169404e+06,5.237761e+07,-0.0049426593,0,0001
2024-07-01 06:00:00,6.3824396,26.734129,-1.1666235e+06,5.2370932e+07,-0.0049409224,0,0001
2024-08-01 00:00:00,5.8498898,26.273916,-1.3093446e+06,5.323623e+07,-0.004809562,0,0001
2024-08-01 06:00:00,5.848523,26.274193,-1.310505e+06,5.3243268e+07,-0.0048084944,0,0001
2024-09-01 00:00:00,5.680415,26.308329,-1.2973928e+06,5.519403e+07,-0.004516607,0,0001
2024-09-01 06:00:00,5.665731,26.309092,-1.2972861e+06,5.5209892e+07,-0.004514234,0,0001
2024-10-01 00:00:00,3.9182978,26.399963,-1.2776684e+06,5.572629e+07,-0.003970594,0,0001
2024-10-01 06:00:00,3.9215045,26.397308,-1.2775035e+06,5.5730628e+07,-0.0039660255,0,0001
2024-11-01 00:00:00,4.315925,26.070652,-1.3698005e+06,5.479212e+07,-0.004274249,0,0001
2024-11-01 06:00:00,4.318518,26.06517,-1.3705509e+06,5.478449e+07,-0.004276755,0,0001
2024-12-01 00:00:00,4.627106,25.412941,-1.3110039e+06,5.418034e+07,-0.0044833543,0,0001
2024-12-01 06:00:00,,,-1.3105035e+06,5.4175264e+07,-0.0044850903,0,0001
